timestamp,ang_velo,lowpass_angvelo,ang_velo_false
1726443600119,2247.299092,2257.424371,2243.971904
1726443600120,2247.299092,2257.416641,2255.341798
1726443600120,2247.299092,2257.439032,2260.855793
1726443600120,2247.299092,2257.430847,2250.462015
1726443600121,2247.299092,2257.434534,2245.197217
1726443600121,2247.299092,2257.453906,2242.625086
1726443600122,2247.299092,2257.451329,2238.037812
1726443600122,2247.299092,2257.457017,2240.542402
1726443600122,2247.299092,2257.441055,2262.034681
1726443600123,2247.299092,2257.428691,2253.164460
1726443600123,2247.299092,2257.445768,2261.098092
1726443600123,2247.299092,2257.457466,2244.697089
1726443600124,2247.299092,2257.478783,2277.286768
1726443600124,2247.299092,2257.477176,2257.244502
1726443600124,2247.299092,2257.496060,2272.076217
1726443600125,2247.299092,2257.489167,2270.479830
1726443600125,2247.299092,2257.490749,2255.248412
1726443600126,2247.299092,2257.493822,2272.001571
1726443600126,2247.299092,2257.477674,2267.033929
1726443600126,2247.299092,2257.496212,2242.542223
1726443600127,2247.299092,2257.473143,2267.770431
1726443600127,2247.299092,2257.465602,2276.953168
1726443600128,2247.299092,2257.482533,2244.224266
1726443600128,2247.299092,2257.465222,2264.897694
1726443600128,2247.299092,2257.454677,2242.854685
1726443600129,2247.299092,2257.466292,2244.441851
1726443600129,2247.299092,2257.483440,2267.683056
1726443600129,2247.299092,2257.467920,2277.240656
1726443600130,2247.299092,2257.462216,2274.062231
1726443600130,2247.299092,2257.453404,2275.774956
1726443600130,2247.299092,2257.470051,2249.524037
1726443600131,2247.299092,2257.459407,2241.102099
1726443600131,2247.299092,2257.443701,2239.015708
1726443600131,2247.299092,2257.435392,2243.841357
1726443600132,2247.299092,2257.428629,2264.218825
1726443600132,2247.299092,2257.424498,2241.622848
1726443600133,2247.299092,2257.442358,2245.277214
1726443600133,2247.299092,2257.448028,2272.986546
1726443600133,2247.299092,2257.433101,2258.143008
1726443600134,2247.299092,2257.450249,2260.725754
1726443600134,2247.299092,2257.451724,2271.882922
1726443600134,2247.299092,2257.435262,2276.927241
1726443600135,2247.299092,2257.456399,2267.669598
1726443600135,2247.299092,2257.433580,2267.468054
1726443600135,2247.299092,2257.437283,2264.815678
1726443600136,2247.299092,2257.419275,2265.486815
1726443600136,2247.299092,2257.405823,2269.091094
1726443600137,2247.299092,2257.403718,2241.355164
1726443600137,2247.299092,2257.417138,2274.696849
1726443600137,2247.299092,2257.397481,2260.932762
1726443600138,2247.299092,2257.408807,2273.651415
1726443600138,2247.299092,2257.419639,2274.397142
1726443600138,2247.299092,2257.408203,2274.978647
1726443600139,2247.299092,2257.426894,2274.697469
1726443600139,2247.299092,2257.442833,2250.968940
1726443600139,2247.299092,2257.459522,2267.689081
1726443600140,2247.299092,2257.459646,2268.918197
1726443600140,2247.299092,2257.456845,2245.263540
1726443600140,2247.299092,2257.441748,2274.131915
1726443600141,2247.299092,2257.435563,2268.296672
1726443600141,2247.299092,2257.449139,2263.614601
1726443600142,2247.299092,2257.445377,2247.994923
1726443600142,2247.299092,2257.435618,2249.747468
1726443600142,2247.299092,2257.414072,2262.228199
1726443600143,2247.299092,2257.418290,2259.390217
1726443600143,2247.299092,2257.440063,2257.695076
1726443600144,2247.299092,2257.444652,2246.225495
1726443600144,2247.299092,2257.426919,2249.274208
1726443600144,2247.299092,2257.444961,2252.797458
1726443600145,2247.299092,2257.458651,2274.673448
1726443600145,2247.299092,2257.470827,2243.578656
1726443600145,2247.299092,2257.488420,2275.496101
1726443600146,2247.299092,2257.471040,2261.532299
1726443600146,2247.299092,2257.475655,2275.101501
1726443600146,2247.299092,2257.498159,2258.019730
1726443600147,2247.299092,2257.508217,2269.144903
1726443600147,2247.299092,2257.507430,2269.535797
1726443600147,2247.299092,2257.515687,2256.439541
1726443600148,2247.299092,2257.530461,2244.637589
1726443600148,2247.299092,2257.514086,2255.791460
1726443600148,2247.299092,2257.497811,2240.564831
1726443600149,2247.299092,2257.503892,2258.715591
1726443600149,2247.299092,2257.493956,2271.433036
1726443600150,2247.299092,2257.494613,2258.449311
1726443600150,2247.299092,2257.499870,2238.513342
1726443600150,2247.299092,2257.499491,2252.437572
1726443600151,2247.299092,2257.498045,2267.995748
1726443600151,2247.299092,2257.488204,2238.471482
1726443600152,2247.299092,2257.472143,2262.765303
1726443600152,2247.299092,2257.489418,2273.920029
1726443600152,2247.299092,2257.511674,2262.103591
1726443600153,2247.299092,2257.533531,2243.002464
1726443600153,2247.299092,2257.515684,2256.860686
1726443600153,2247.299092,2257.535475,2238.806663
1726443600154,2247.299092,2257.550078,2267.525546
1726443600154,2247.299092,2257.543030,2254.766606
1726443600154,2247.299092,2257.545936,2238.755657
1726443600155,2247.299092,2257.528160,2274.569910
1726443600155,2247.299092,2257.528262,2276.309496
1726443600156,2247.299092,2257.521890,2249.974193
1726443600156,2247.299092,2257.524731,2270.958271
1726443600156,2247.299092,2257.506677,2262.768823
1726443600157,2247.299092,2257.516256,2258.836127
1726443600157,2247.299092,2257.537682,2260.126447
1726443600157,2247.299092,2257.554891,2238.820894
1726443600158,2247.299092,2257.553629,2251.846502
1726443600158,2247.299092,2257.559485,2244.920195
1726443600159,2247.299092,2257.572941,2243.500701
1726443600159,2247.299092,2257.557613,2255.270619
1726443600160,2247.299092,2257.570005,2251.248332
1726443600160,2247.299092,2257.580448,2249.240401
1726443600160,2247.299092,2257.567156,2262.097001
1726443600161,2247.299092,2257.581069,2240.258923
1726443600161,2247.299092,2257.568634,2247.642259
1726443600161,2247.299092,2257.581448,2254.379135
1726443600162,2247.299092,2257.578623,2269.827384
1726443600162,2247.299092,2257.595941,2273.211806
1726443600163,2247.299092,2257.585442,2254.022380
1726443600163,2247.299092,2257.573925,2274.753334
1726443600163,2247.299092,2257.580363,2267.729084
1726443600164,2247.299092,2257.560668,2246.761671
1726443600164,2247.299092,2257.558431,2252.477076
1726443600165,2247.299092,2257.554799,2254.717692
1726443600165,2247.299092,2257.538177,2271.982906
1726443600165,2247.299092,2257.534628,2240.042194
1726443600166,2247.299092,2257.538040,2261.402948
1726443600166,2247.299092,2257.555406,2244.121496
1726443600167,2247.299092,2257.541584,2270.518035
1726443600167,2247.299092,2257.529771,2239.827430
1726443600167,2247.299092,2257.510628,2247.945802
1726443600168,2247.299092,2257.496456,2264.600324
1726443600168,2247.299092,2257.478003,2273.984515
1726443600169,2247.299092,2257.482461,2247.796407
1726443600169,2247.299092,2257.504463,2256.449942
1726443600169,2247.299092,2257.522809,2249.883846
1726443600170,2247.299092,2257.514042,2256.874659
1726443600170,2247.299092,2257.498924,2262.204464
1726443600170,2247.299092,2257.516624,2253.697000
1726443600171,2247.299092,2257.505099,2253.401000
1726443600171,2247.299092,2257.486238,2274.574626
1726443600172,2247.299092,2257.483910,2272.242564
1726443600172,2247.299092,2257.505137,2241.715581
1726443600172,2247.299092,2257.488745,2246.463775
1726443600173,2247.299092,2257.502016,2252.127431
1726443600173,2247.299092,2257.501688,2253.365864
1726443600173,2247.299092,2257.516324,2238.942953
1726443600174,2247.299092,2257.508394,2240.310859
1726443600174,2247.299092,2257.515964,2270.488631
1726443600175,2247.299092,2257.527830,2241.872753
1726443600175,2247.299092,2257.535311,2260.520032
1726443600175,2247.299092,2257.549903,2275.292397
1726443600176,2247.299092,2257.527732,2266.055933
1726443600176,2247.299092,2257.538609,2257.015647
1726443600177,2247.299092,2257.527828,2238.500928
1726443600178,2247.299092,2257.549785,2270.477123
1726443600178,2247.299092,2257.568290,2269.253980
1726443600179,2247.299092,2257.562241,2248.924757
1726443600179,2247.299092,2257.563073,2272.758287
1726443600179,2247.299092,2257.578638,2256.963090
1726443600180,2247.299092,2257.594620,2237.955562
1726443600180,2247.299092,2257.594282,2260.626111
1726443600180,2247.299092,2257.602460,2253.365684
1726443600181,2247.299092,2257.604731,2248.173272
1726443600181,2247.299092,2257.589140,2271.520500
1726443600181,2247.299092,2257.604003,2242.435044
1726443600181,2247.299092,2257.605906,2265.238312
1726443600182,2247.299092,2257.585284,2250.417284
1726443600182,2247.299092,2257.601471,2241.233468
1726443600182,2247.299092,2257.586268,2247.006444
1726443600183,2247.299092,2257.569781,2275.813233
1726443600183,2247.299092,2257.562298,2247.000454
1726443600183,2247.299092,2257.554970,2242.921968
1726443600184,2247.299092,2257.572419,2263.322981
1726443600184,2247.299092,2257.583808,2256.550418
1726443600184,2247.299092,2257.603912,2239.161512
1726443600185,2247.299092,2257.592853,2247.535759
1726443600185,2247.299092,2257.607915,2237.902569
1726443600185,2247.299092,2257.597029,2259.035847
1726443600186,2247.299092,2257.595469,2277.120151
1726443600186,2247.299092,2257.581946,2255.468933
1726443600186,2247.299092,2257.572848,2241.506324
1726443600186,2247.299092,2257.559939,2256.467902
1726443600187,2247.299092,2257.551815,2264.515686
1726443600187,2247.299092,2257.538484,2270.405943
1726443600187,2247.299092,2257.544446,2269.628252
1726443600188,2247.299092,2257.523469,2251.308319
1726443600188,2247.299092,2257.545778,2249.518095
1726443600188,2247.299092,2257.531444,2258.472786
1726443600189,2247.299092,2257.532404,2255.047938
1726443600189,2247.299092,2257.523565,2239.878933
1726443600189,2247.299092,2257.521201,2245.892651
1726443600189,2247.299092,2257.533795,2268.474627
1726443600190,2247.299092,2257.524902,2240.727456
1726443600190,2247.299092,2257.504795,2274.685476
1726443600190,2247.299092,2257.511683,2237.299439
1726443600191,2247.299092,2257.498826,2259.001087
1726443600191,2247.299092,2257.504540,2271.333784
1726443600191,2247.299092,2257.504871,2275.249682
1726443600192,2247.299092,2257.486205,2268.108969
1726443600192,2247.299092,2257.474506,2268.180466
1726443600192,2247.299092,2257.463897,2251.667944
1726443600193,2247.299092,2257.469296,2248.230933
1726443600193,2247.299092,2257.488082,2254.015166
1726443600193,2247.299092,2257.469612,2251.864134
1726443600194,2247.299092,2257.454287,2270.282140
1726443600194,2247.299092,2257.451915,2267.618712
1726443600194,2247.299092,2257.433150,2275.726962
1726443600195,2247.299092,2257.417700,2246.022356
1726443600195,2247.299092,2257.429979,2256.566130
1726443600195,2247.299092,2257.417715,2255.777107
1726443600196,2247.299092,2257.423770,2249.019759
1726443600196,2247.299092,2257.439717,2239.132786
1726443600196,2247.299092,2257.430780,2249.584084
1726443600197,2247.299092,2257.432456,2256.122610
1726443600197,2247.299092,2257.447663,2274.428003
1726443600197,2247.299092,2257.455012,2270.342887
1726443600198,2247.299092,2257.461842,2246.943186
1726443600198,2247.299092,2257.441037,2258.216475
1726443600198,2247.299092,2257.463713,2259.860117
1726443600199,2247.299092,2257.469781,2239.187534
1726443600199,2247.299092,2257.483424,2251.975219
1726443600199,2247.299092,2257.494904,2246.052871
1726443600200,2247.299092,2257.482193,2259.417057
1726443600200,2247.299092,2257.484600,2242.643034
1726443600200,2247.299092,2257.470036,2267.512394
1726443600201,2247.299092,2257.476022,2270.324086
1726443600201,2247.299092,2257.458870,2261.695720
1726443600201,2247.299092,2257.465886,2265.298826
1726443600201,2247.299092,2257.457077,2274.538657
1726443600202,2247.299092,2257.437891,2275.444035
1726443600202,2247.299092,2257.441687,2250.858473
1726443600202,2247.299092,2257.450374,2258.428109
1726443600203,2247.299092,2257.449149,2243.997749
1726443600203,2247.299092,2257.457457,2262.111316
1726443600203,2247.299092,2257.475993,2253.750044
1726443600204,2247.299092,2257.480034,2253.738639
1726443600204,2247.299092,2257.481564,2240.039241
1726443600204,2247.299092,2257.462818,2256.193069
1726443600205,2247.299092,2257.440754,2256.343024
1726443600205,2247.299092,2257.421998,2247.584958
1726443600205,2247.299092,2257.443285,2242.983813
1726443600206,2247.299092,2257.424863,2244.710884
1726443600206,2247.299092,2257.425730,2242.793231
1726443600206,2247.299092,2257.405090,2241.423297
1726443600206,2247.299092,2257.414420,2250.289026
1726443600207,2247.299092,2257.398902,2249.710007
1726443600207,2247.299092,2257.410076,2260.386195
1726443600207,2247.299092,2257.402891,2274.290404
1726443600208,2247.299092,2257.403582,2263.796821
1726443600208,2247.299092,2257.425133,2240.793106
1726443600208,2247.299092,2257.410585,2263.655999
1726443600209,2247.299092,2257.412519,2253.087548
1726443600209,2247.299092,2257.429288,2261.544013
1726443600209,2247.299092,2257.444860,2277.099828
1726443600210,2247.299092,2257.461531,2260.957732
1726443600210,2247.299092,2257.474145,2276.450949
1726443600210,2247.299092,2257.476440,2262.417027
1726443600211,2247.299092,2257.497710,2239.513410
1726443600211,2247.299092,2257.501980,2256.774814
1726443600211,2247.299092,2257.500782,2237.989885
1726443600212,2247.299092,2257.502624,2241.932117
1726443600212,2247.299092,2257.519644,2243.875593
1726443600212,2247.299092,2257.501948,2253.042423
1726443600213,2247.299092,2257.520222,2264.673720
1726443600213,2247.299092,2257.534917,2267.422320
1726443600213,2247.299092,2257.538958,2275.991089
1726443600214,2247.299092,2257.543239,2262.768300
1726443600214,2247.299092,2257.550488,2276.149116
1726443600214,2247.299092,2257.536034,2270.912405
1726443600215,2247.299092,2257.528953,2239.202835
1726443600215,2247.299092,2257.508214,2259.232149
1726443600215,2247.299092,2257.513297,2240.768663
1726443600216,2247.299092,2257.500448,2247.963062
1726443600216,2247.299092,2257.516859,2255.319319
1726443600216,2247.299092,2257.517663,2274.044914
1726443600217,2247.299092,2257.533484,2274.112190
1726443600217,2247.299092,2257.510412,2240.765569
1726443600217,2247.299092,2257.510127,2269.675187
1726443600217,2247.299092,2257.496099,2267.349166
1726443600218,2247.299092,2257.503991,2255.781997
1726443600218,2247.299092,2257.489300,2273.768206
1726443600218,2247.299092,2257.505834,2261.106413
1726443600219,2247.299092,2257.517842,2243.441851
1726443600219,2247.299092,2257.530232,2250.253266
1726443600219,2247.299092,2257.532332,2260.115655
1726443600220,2247.299092,2257.538899,2247.621268
1726443600220,2247.299092,2257.546357,2255.100652
1726443600220,2247.299092,2257.567352,2267.560903
1726443600221,2247.299092,2257.552407,2267.182639
1726443600221,2247.299092,2257.561993,2248.548332
1726443600221,2247.299092,2257.542188,2269.895218
1726443600221,2247.299092,2257.529782,2269.604039
1726443600222,2247.299092,2257.541327,2259.483046
1726443600222,2247.299092,2257.555426,2253.942820
1726443600222,2247.299092,2257.565411,2241.764497
1726443600223,2247.299092,2257.587465,2257.849479
1726443600223,2247.299092,2257.600586,2247.235793
1726443600223,2247.299092,2257.595893,2262.032445
1726443600224,2247.299092,2257.572709,2261.141446
1726443600224,2247.299092,2257.580129,2248.215308
1726443600224,2247.299092,2257.588034,2258.868684
1726443600225,2247.299092,2257.584308,2255.484094
1726443600225,2247.299092,2257.597576,2266.906341
1726443600225,2247.299092,2257.582445,2268.915933
1726443600226,2247.299092,2257.599008,2245.741493
1726443600226,2247.299092,2257.577987,2277.272542
1726443600226,2247.299092,2257.560300,2253.449958
1726443600227,2247.299092,2257.572815,2247.049799
1726443600227,2247.299092,2257.579321,2237.369554
1726443600227,2247.299092,2257.588793,2256.932479
1726443600228,2247.299092,2257.587093,2276.127868
1726443600228,2247.299092,2257.583601,2259.711029
1726443600228,2247.299092,2257.571510,2275.429065
1726443600229,2247.299092,2257.549312,2247.975084
1726443600229,2247.299092,2257.544940,2248.387086
1726443600229,2247.299092,2257.551716,2275.406241
1726443600230,2247.299092,2257.539346,2264.825408
1726443600230,2247.299092,2257.526940,2267.250393
1726443600230,2247.299092,2257.545624,2253.846347
1726443600231,2247.299092,2257.543380,2241.557789
1726443600231,2247.299092,2257.545983,2250.105684
1726443600231,2247.299092,2257.545637,2257.036727
1726443600232,2247.299092,2257.538919,2266.611232
1726443600232,2247.299092,2257.557485,2263.874683
1726443600232,2247.299092,2257.559087,2275.496748
1726443600233,2247.299092,2257.537487,2260.638414
1726443600233,2247.299092,2257.527360,2263.105421
1726443600233,2247.299092,2257.520572,2273.372435
1726443600233,2247.299092,2257.529037,2276.849983
1726443600234,2247.299092,2257.546043,2272.273069
1726443600234,2247.299092,2257.535359,2238.699292
1726443600234,2247.299092,2257.529447,2266.823073
1726443600235,2247.299092,2257.521331,2263.774052
1726443600235,2247.299092,2257.542347,2272.029666
1726443600235,2247.299092,2257.545135,2252.417150
1726443600236,2247.299092,2257.567500,2256.416591
1726443600236,2247.299092,2257.552440,2260.236904
1726443600236,2247.299092,2257.556936,2246.678667
1726443600237,2247.299092,2257.547192,2273.004313
1726443600237,2247.299092,2257.558806,2274.415072
1726443600237,2247.299092,2257.557436,2241.918251
1726443600237,2247.299092,2257.563786,2247.115453
1726443600238,2247.299092,2257.558489,2249.635303
1726443600238,2247.299092,2257.564269,2268.580729
1726443600238,2247.299092,2257.556136,2238.593800
1726443600239,2247.299092,2257.573713,2263.218296
1726443600239,2247.299092,2257.579118,2240.544416
1726443600239,2247.299092,2257.595825,2254.159133
1726443600240,2247.299092,2257.585318,2259.832461
1726443600240,2247.299092,2257.587605,2266.902146
1726443600240,2247.299092,2257.577675,2242.859892
1726443600241,2247.299092,2257.569680,2258.198862
1726443600241,2247.299092,2257.562542,2272.287795
1726443600241,2247.299092,2257.577148,2264.149454
1726443600241,2247.299092,2257.575126,2256.922959
1726443600242,2247.299092,2257.590605,2241.988821
1726443600242,2247.299092,2257.569997,2266.864958
1726443600243,2247.299092,2257.583259,2246.799313
1726443600243,2247.299092,2257.602490,2248.372974
1726443600243,2247.299092,2257.608088,2237.394497
1726443600243,2247.299092,2257.588301,2264.044377
1726443600244,2247.299092,2257.582683,2264.876130
1726443600244,2247.299092,2257.565470,2241.279952
1726443600245,2247.299092,2257.582568,2262.874382
1726443600245,2247.299092,2257.588078,2275.643412
1726443600245,2247.299092,2257.609025,2250.239112
1726443600246,2247.299092,2257.621227,2265.605683
1726443600246,2247.299092,2257.642901,2274.957828
1726443600246,2247.299092,2257.654795,2251.297261
1726443600247,2247.299092,2257.669278,2272.333803
1726443600247,2247.299092,2257.688395,2252.274728
1726443600247,2247.299092,2257.665738,2260.965572
1726443600248,2247.299092,2257.646230,2247.940357
1726443600248,2247.299092,2257.655185,2276.826915
1726443600248,2247.299092,2257.665961,2259.136525
1726443600248,2247.299092,2257.664393,2268.754189
1726443600249,2247.299092,2257.665166,2270.569488
1726443600249,2247.299092,2257.687245,2247.905714
1726443600249,2247.299092,2257.672149,2261.099853
1726443600250,2247.299092,2257.667209,2259.265724
1726443600250,2247.299092,2257.662607,2242.569926
1726443600250,2247.299092,2257.656579,2265.023203
1726443600251,2247.299092,2257.646506,2267.720918
1726443600251,2247.299092,2257.637315,2237.663743
1726443600251,2247.299092,2257.647890,2253.885779
1726443600252,2247.299092,2257.670233,2254.870365
1726443600252,2247.299092,2257.692587,2261.526295
1726443600252,2247.299092,2257.697722,2248.837070
1726443600253,2247.299092,2257.694604,2245.315833
1726443600253,2247.299092,2257.689256,2249.356693
1726443600253,2247.299092,2257.686262,2260.351985
1726443600253,2247.299092,2257.687886,2273.052437
1726443600254,2247.299092,2257.671796,2257.216140
1726443600254,2247.299092,2257.685661,2250.380286
1726443600254,2247.299092,2257.673702,2256.979840
1726443600255,2247.299092,2257.673511,2267.537320
1726443600255,2247.299092,2257.679914,2260.890588
1726443600255,2247.299092,2257.687573,2252.168729
1726443600256,2247.299092,2257.679988,2239.352592
1726443600256,2247.299092,2257.685899,2249.774194
1726443600256,2247.299092,2257.663480,2240.950712
1726443600257,2247.299092,2257.651394,2261.972041
1726443600257,2247.299092,2257.638113,2264.648755
1726443600257,2247.299092,2257.659237,2248.287473
1726443600257,2247.299092,2257.647222,2246.925990
1726443600258,2247.299092,2257.659877,2249.888911
1726443600258,2247.299092,2257.667586,2250.498639
1726443600258,2247.299092,2257.654240,2276.704363
1726443600259,2247.299092,2257.666376,2262.405880
1726443600259,2247.299092,2257.680183,2248.607490
1726443600259,2247.299092,2257.679940,2276.622713
1726443600260,2247.299092,2257.674661,2256.870901
1726443600260,2247.299092,2257.657837,2269.994846
1726443600260,2247.299092,2257.642025,2273.841983
1726443600261,2247.299092,2257.646944,2240.173604
1726443600261,2247.299092,2257.653271,2266.804415
1726443600261,2247.299092,2257.670478,2260.361621
1726443600262,2247.299092,2257.647581,2266.246295
1726443600262,2247.299092,2257.651491,2238.062945
1726443600262,2247.299092,2257.673446,2259.263663
1726443600263,2247.299092,2257.660175,2263.663956
1726443600263,2247.299092,2257.639028,2265.585970
1726443600263,2247.299092,2257.647223,2259.554334
1726443600264,2247.299092,2257.663414,2246.717893
1726443600264,2247.299092,2257.649711,2251.630112
1726443600264,2247.299092,2257.648123,2237.949686
1726443600265,2247.299092,2257.655226,2262.403668
1726443600265,2247.299092,2257.664401,2238.496082
1726443600265,2247.299092,2257.661678,2248.578335
1726443600266,2247.299092,2257.661832,2266.781556
1726443600266,2247.299092,2257.643786,2275.828082
1726443600266,2247.299092,2257.664721,2265.897604
1726443600267,2247.299092,2257.662667,2239.655579
1726443600267,2247.299092,2257.664327,2268.515465
1726443600267,2247.299092,2257.644635,2263.584748
1726443600267,2247.299092,2257.629215,2241.045563
1726443600268,2247.299092,2257.621220,2274.576699
1726443600268,2247.299092,2257.605772,2243.592725
1726443600268,2247.299092,2257.587296,2250.440799
1726443600269,2247.299092,2257.568526,2245.264069
1726443600269,2247.299092,2257.557951,2255.145404
1726443600269,2247.299092,2257.567299,2243.644267
1726443600270,2247.299092,2257.548644,2265.315608
1726443600270,2247.299092,2257.529770,2252.760670
1726443600270,2247.299092,2257.514724,2264.838185
1726443600271,2247.299092,2257.537220,2245.618643
1726443600271,2247.299092,2257.541439,2264.376681
1726443600271,2247.299092,2257.521339,2265.395225
1726443600272,2247.299092,2257.512185,2268.732480
1726443600272,2247.299092,2257.509981,2253.637073
1726443600272,2247.299092,2257.500563,2247.370410
1726443600273,2247.299092,2257.512170,2244.316445
1726443600273,2247.299092,2257.521036,2262.060337
1726443600273,2247.299092,2257.535551,2239.356794
1726443600274,2247.299092,2257.557376,2270.468952
1726443600274,2247.299092,2257.546681,2274.247364
1726443600274,2247.299092,2257.567642,2275.668808
1726443600275,2247.299092,2257.544902,2261.623966
1726443600275,2247.299092,2257.530433,2268.914455
1726443600275,2247.299092,2257.552840,2246.200981
1726443600276,2247.299092,2257.551399,2256.668332
1726443600276,2247.299092,2257.571751,2276.197365
1726443600276,2247.299092,2257.559952,2252.741909
1726443600277,2247.299092,2257.553821,2274.407334
1726443600277,2247.299092,2257.540100,2252.550358
1726443600277,2247.299092,2257.538336,2276.324143
1726443600278,2247.299092,2257.540062,2248.861856
1726443600278,2247.299092,2257.525006,2273.233245
1726443600278,2247.299092,2257.533982,2257.055455
1726443600279,2247.299092,2257.530708,2254.948877
1726443600279,2247.299092,2257.512612,2252.784213
1726443600279,2247.299092,2257.500095,2249.875988
1726443600280,2247.299092,2257.518114,2246.073165
1726443600280,2247.299092,2257.533251,2249.337174
1726443600280,2247.299092,2257.552946,2263.264458
1726443600280,2247.299092,2257.563495,2238.612149
1726443600281,2247.299092,2257.577317,2261.854834
1726443600281,2247.299092,2257.576282,2258.895075
1726443600281,2247.299092,2257.579891,2243.153430
1726443600282,2247.299092,2257.585963,2252.382881
1726443600282,2247.299092,2257.575943,2253.820691
1726443600282,2247.299092,2257.573398,2276.965511
1726443600283,2247.299092,2257.595405,2259.731995
1726443600283,2247.299092,2257.604957,2237.496873
1726443600283,2247.299092,2257.599542,2274.242412
1726443600284,2247.299092,2257.600839,2247.383059
1726443600284,2247.299092,2257.602016,2267.811819
1726443600284,2247.299092,2257.592457,2267.232212
1726443600285,2247.299092,2257.570662,2277.082421
1726443600285,2247.299092,2257.560965,2246.568249
1726443600285,2247.299092,2257.574995,2248.883513
1726443600286,2247.299092,2257.589068,2260.118440
1726443600286,2247.299092,2257.610184,2258.271181
1726443600286,2247.299092,2257.607466,2241.942672
1726443600286,2247.299092,2257.613437,2269.593380
1726443600287,2247.299092,2257.616504,2238.680028
1726443600287,2247.299092,2257.607935,2245.703722
1726443600287,2247.299092,2257.617306,2267.446135
1726443600288,2247.299092,2257.602323,2272.830036
1726443600288,2247.299092,2257.600700,2274.422532
1726443600288,2247.299092,2257.582477,2257.236657
1726443600289,2247.299092,2257.575503,2266.937130
1726443600289,2247.299092,2257.569028,2264.702137
1726443600289,2247.299092,2257.570047,2274.842666
1726443600290,2247.299092,2257.573869,2274.966941
1726443600290,2247.299092,2257.551715,2266.257830
1726443600290,2247.299092,2257.568517,2250.688475
1726443600291,2247.299092,2257.566608,2258.243566
1726443600291,2247.299092,2257.558687,2254.073610
1726443600291,2247.299092,2257.565439,2264.744912
1726443600292,2247.299092,2257.558832,2244.241683
1726443600292,2247.299092,2257.568003,2252.136458
1726443600292,2247.299092,2257.558436,2274.503765
1726443600293,2247.299092,2257.558762,2246.967413
1726443600293,2247.299092,2257.570773,2241.126802
1726443600293,2247.299092,2257.571570,2241.010020
1726443600294,2247.299092,2257.566559,2273.784041
1726443600294,2247.299092,2257.573178,2245.472893
1726443600294,2247.299092,2257.587644,2262.775970
1726443600295,2247.299092,2257.573918,2239.248665
1726443600295,2247.299092,2257.564042,2249.238818
1726443600295,2247.299092,2257.556817,2275.323147
1726443600296,2247.299092,2257.538644,2261.940462
1726443600296,2247.299092,2257.537058,2254.980997
1726443600297,2247.299092,2257.531308,2267.896413
1726443600297,2247.299092,2257.523587,2251.200726
1726443600297,2247.299092,2257.514624,2253.921354
1726443600298,2247.299092,2257.514885,2240.639689
1726443600298,2247.299092,2257.503742,2272.364521
1726443600298,2247.299092,2257.519582,2247.867488
1726443600299,2247.299092,2257.518833,2246.660041
1726443600299,2247.299092,2257.512842,2256.014052
1726443600299,2247.299092,2257.495036,2240.956129
1726443600300,2247.299092,2257.509172,2274.756480
1726443600300,2247.299092,2257.510047,2272.969879
1726443600300,2247.299092,2257.513959,2239.576511
1726443600300,2247.299092,2257.526250,2270.347188
1726443600301,2247.299092,2257.534989,2265.478340
1726443600301,2247.299092,2257.514276,2238.190179
1726443600301,2247.299092,2257.501435,2273.864268
1726443600302,2247.299092,2257.498980,2239.047256
1726443600302,2247.299092,2257.515721,2273.023525
1726443600302,2247.299092,2257.517678,2266.543822
1726443600303,2247.299092,2257.530176,2240.697390
1726443600303,2247.299092,2257.524435,2239.964389
1726443600303,2247.299092,2257.523660,2271.441569
1726443600304,2247.299092,2257.518323,2239.479737
1726443600304,2247.299092,2257.524012,2252.014570
1726443600304,2247.299092,2257.539293,2260.345512
1726443600304,2247.299092,2257.525137,2254.778663
1726443600305,2247.299092,2257.503349,2269.281486
1726443600305,2247.299092,2257.521935,2252.107812
1726443600305,2247.299092,2257.513165,2237.373543
1726443600306,2247.299092,2257.500917,2254.054763
1726443600306,2247.299092,2257.507069,2261.223219
1726443600306,2247.299092,2257.485433,2277.037302
1726443600307,2247.299092,2257.497326,2267.702486
1726443600307,2247.299092,2257.507972,2263.061517
1726443600307,2247.299092,2257.522820,2247.554237
1726443600308,2247.299092,2257.510767,2267.007686
1726443600308,2247.299092,2257.499996,2239.211779
1726443600309,2247.299092,2257.487391,2273.762237
1726443600309,2247.299092,2257.478683,2266.593426
1726443600309,2247.299092,2257.498508,2257.487049
1726443600310,2247.299092,2257.498087,2243.261120
1726443600310,2247.299092,2257.507432,2272.075165
1726443600310,2247.299092,2257.513367,2250.214797
1726443600311,2247.299092,2257.518587,2264.849793
1726443600311,2247.299092,2257.530364,2255.727038
1726443600311,2247.299092,2257.543399,2254.821299
1726443600312,2247.299092,2257.534424,2273.005385
1726443600312,2247.299092,2257.542259,2272.324710
1726443600312,2247.299092,2257.550079,2265.102443
1726443600313,2247.299092,2257.560718,2258.618021
1726443600313,2247.299092,2257.538018,2246.376782
1726443600313,2247.299092,2257.535148,2252.029478
1726443600314,2247.299092,2257.538139,2275.940425
1726443600314,2247.299092,2257.535522,2241.499759
1726443600314,2247.299092,2257.541615,2270.911506
1726443600314,2247.299092,2257.526323,2248.872820
1726443600315,2247.299092,2257.514561,2265.923537
1726443600315,2247.299092,2257.521767,2268.046975
